"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence","shape_dist_traveled"
"R7_PathOfTravelShape","44.585513013","-123.283099076",12225,
"R7_PathOfTravelShape","44.585665541","-123.283104989",12226,
"R7_PathOfTravelShape","44.585818137","-123.283108025",12227,
"R7_PathOfTravelShape","44.585925011","-123.283107897",12228,
"R7_PathOfTravelShape","44.586121778","-123.283114503",12229,
"R7_PathOfTravelShape","44.586304894","-123.283114691",12230,
"R7_PathOfTravelShape","44.586420495","-123.283115464",12231,
"R7_PathOfTravelShape","44.586418526","-123.282913253",12232,
"R7_PathOfTravelShape","44.586415797","-123.282613066",12233,
"R7_PathOfTravelShape","44.586410369","-123.282321393",12234,
"R7_PathOfTravelShape","44.586406888","-123.282138793",12235,
"R7_PathOfTravelShape","44.586404031","-123.281983106",12236,
"R7_PathOfTravelShape","44.586396644","-123.281638529",12237,
"R7_PathOfTravelShape","44.586393833","-123.281292732",12238,
"R7_PathOfTravelShape","44.586392113","-123.281163987",12239,
"R7_PathOfTravelShape","44.586389882","-123.281000170",12240,
"R7_PathOfTravelShape","44.586387250","-123.280758559",12241,
"R7_PathOfTravelShape","44.586384224","-123.280435317",12242,
"R7_PathOfTravelShape","44.586381758","-123.280162510",12243,
"R7_PathOfTravelShape","44.586378556","-123.279835897",12244,
"R7_PathOfTravelShape","44.586376467","-123.279589514",12245,
"R7_PathOfTravelShape","44.586375430","-123.279460800",12246,
"R7_PathOfTravelShape","44.586372642","-123.279159173",12247,
"R7_PathOfTravelShape","44.586369502","-123.278903136",12248,
"R7_PathOfTravelShape","44.586366126","-123.278590438",12249,
"R7_PathOfTravelShape","44.586363026","-123.278311841",12250,
"R7_PathOfTravelShape","44.586361112","-123.277981451",12251,
"R7_PathOfTravelShape","44.586358337","-123.277724472",12252,
"R7_PathOfTravelShape","44.586357291","-123.277627443",12253,
"R7_PathOfTravelShape","44.586354610","-123.277380551",12254,
"R7_PathOfTravelShape","44.586355071","-123.277169817",12255,
"R7_PathOfTravelShape","44.586353872","-123.276939319",12256,
"R7_PathOfTravelShape","44.586352194","-123.276717919",12257,
"R7_PathOfTravelShape","44.586352107","-123.276498037",12258,
"R7_PathOfTravelShape","44.586349345","-123.276271784",12259,
"R7_PathOfTravelShape","44.586348580","-123.276124841",12260,
"R7_PathOfTravelShape","44.586343914","-123.276018038",12261,
"R7_PathOfTravelShape","44.586344134","-123.275865862",12262,
"R7_PathOfTravelShape","44.586346079","-123.275762256",12263,
"R7_PathOfTravelShape","44.586343128","-123.275571522",12264,
"R7_PathOfTravelShape","44.586342194","-123.275414010",12265,
"R7_PathOfTravelShape","44.586342440","-123.275211907",12266,
"R7_PathOfTravelShape","44.586342917","-123.275161041",12267,
"R7_PathOfTravelShape","44.586345425","-123.275097309",12268,
"R7_PathOfTravelShape","44.586350087","-123.275033204",12269,
"R7_PathOfTravelShape","44.586356879","-123.274969678",12270,
"R7_PathOfTravelShape","44.586367725","-123.274884265",12271,
"R7_PathOfTravelShape","44.586380786","-123.274799437",12272,
"R7_PathOfTravelShape","44.586395891","-123.274715189",12273,
"R7_PathOfTravelShape","44.586413029","-123.274631997",12274,
"R7_PathOfTravelShape","44.586432383","-123.274549393",12275,
"R7_PathOfTravelShape","44.586453684","-123.274467843",12276,
"R7_PathOfTravelShape","44.586463480","-123.274435667",12277,
"R7_PathOfTravelShape","44.586488712","-123.274358146",12278,
"R7_PathOfTravelShape","44.586515806","-123.274281674",12279,
"R7_PathOfTravelShape","44.586544921","-123.274206741",12280,
"R7_PathOfTravelShape","44.586575883","-123.274133336",12281,
"R7_PathOfTravelShape","44.586608697","-123.274061459",12282,
"R7_PathOfTravelShape","44.586643263","-123.273991587",12283,
"R7_PathOfTravelShape","44.586786820","-123.273747880",12284,
"R7_PathOfTravelShape","44.586906580","-123.273547676",12285,
"R7_PathOfTravelShape","44.587043408","-123.273319488",12286,
"R7_PathOfTravelShape","44.587166532","-123.273118484",12287,
"R7_PathOfTravelShape","44.587302769","-123.272886422",12288,
"R7_PathOfTravelShape","44.587416490","-123.272694567",12289,
"R7_PathOfTravelShape","44.587538803","-123.272491603",12290,
"R7_PathOfTravelShape","44.587633816","-123.272328133",12291,
"R7_PathOfTravelShape","44.587694388","-123.272236463",12292,
"R7_PathOfTravelShape","44.587790526","-123.272072566",12293,
"R7_PathOfTravelShape","44.587918105","-123.271850648",12294,
"R7_PathOfTravelShape","44.588057469","-123.271602888",12295,
"R7_PathOfTravelShape","44.588107707","-123.271505921",12296,
"R7_PathOfTravelShape","44.588147148","-123.271429558",12297,
"R7_PathOfTravelShape","44.588187156","-123.271347461",12298,
"R7_PathOfTravelShape","44.588226025","-123.271262910",12299,
"R7_PathOfTravelShape","44.588263056","-123.271176350",12300,
"R7_PathOfTravelShape","44.588298238","-123.271088259",12301,
"R7_PathOfTravelShape","44.588331484","-123.270998636",12302,
"R7_PathOfTravelShape","44.588356476","-123.270927341",12303,
"R7_PathOfTravelShape","44.588390222","-123.270824299",12304,
"R7_PathOfTravelShape","44.588422010","-123.270720684",12305,
"R7_PathOfTravelShape","44.588451862","-123.270615533",12306,
"R7_PathOfTravelShape","44.588479596","-123.270509323",12307,
"R7_PathOfTravelShape","44.588495632","-123.270439517",12308,
"R7_PathOfTravelShape","44.588519481","-123.270327358",12309,
"R7_PathOfTravelShape","44.588541199","-123.270214618",12310,
"R7_PathOfTravelShape","44.588560799","-123.270100813",12311,
"R7_PathOfTravelShape","44.588578270","-123.269986426",12312,
"R7_PathOfTravelShape","44.588590773","-123.269885727",12313,
"R7_PathOfTravelShape","44.588601134","-123.269784922",12314,
"R7_PathOfTravelShape","44.588609365","-123.269683534",12315,
"R7_PathOfTravelShape","44.588615467","-123.269581565",12316,
"R7_PathOfTravelShape","44.588619397","-123.269487655",12317,
"R7_PathOfTravelShape","44.588622693","-123.269370668",12318,
"R7_PathOfTravelShape","44.588623095","-123.269357725",12319,
"R7_PathOfTravelShape","44.588624554","-123.269228167",12320,
"R7_PathOfTravelShape","44.588628643","-123.269036802",12321,
"R7_PathOfTravelShape","44.588634660","-123.268721185",12322,
"R7_PathOfTravelShape","44.588638809","-123.268506298",12323,
"R7_PathOfTravelShape","44.588641703","-123.268346082",12324,
"R7_PathOfTravelShape","44.588642093","-123.268319697",12325,
"R7_PathOfTravelShape","44.588644089","-123.268189205",12326,
"R7_PathOfTravelShape","44.588647465","-123.268033812",12327,
"R7_PathOfTravelShape","44.588650702","-123.267814081",12328,
"R7_PathOfTravelShape","44.588654315","-123.267603490",12329,
"R7_PathOfTravelShape","44.588657166","-123.267413507",12330,
"R7_PathOfTravelShape","44.588659674","-123.267223508",12331,
"R7_PathOfTravelShape","44.588661397","-123.267149654",12332,
"R7_PathOfTravelShape","44.588663997","-123.267036474",12333,
"R7_PathOfTravelShape","44.588667117","-123.266859946",12334,
"R7_PathOfTravelShape","44.588670743","-123.266557656",12335,
"R7_PathOfTravelShape","44.588674675","-123.266302430",12336,
"R7_PathOfTravelShape","44.588678333","-123.266079358",12337,
"R7_PathOfTravelShape","44.588682423","-123.265814059",12338,
"R7_PathOfTravelShape","44.588686102","-123.265530495",12339,
"R7_PathOfTravelShape","44.588691529","-123.265266700",12340,
"R7_PathOfTravelShape","44.588696162","-123.265007186",12341,
"R7_PathOfTravelShape","44.588702436","-123.264782319",12342,
"R7_PathOfTravelShape","44.588710004","-123.264557033",12343,
"R7_PathOfTravelShape","44.588717756","-123.264331277",12344,
"R7_PathOfTravelShape","44.588723287","-123.264122697",12345,
"R7_PathOfTravelShape","44.588726936","-123.263861218",12346,
"R7_PathOfTravelShape","44.588728879","-123.263697596",12347,
"R7_PathOfTravelShape","44.588729626","-123.263628497",12348,
"R7_PathOfTravelShape","44.588733486","-123.263428481",12349,
"R7_PathOfTravelShape","44.588738973","-123.263067226",12350,
"R7_PathOfTravelShape","44.588749073","-123.262559283",12351,
"R7_PathOfTravelShape","44.588755397","-123.262170091",12352,
"R7_PathOfTravelShape","44.588754215","-123.262106794",12353,
"R7_PathOfTravelShape","44.588750142","-123.262006739",12354,
"R7_PathOfTravelShape","44.588743818","-123.261907535",12355,
"R7_PathOfTravelShape","44.588735437","-123.261808232",12356,
"R7_PathOfTravelShape","44.588724077","-123.261704467",12357,
"R7_PathOfTravelShape","44.588703141","-123.261560875",12358,
"R7_PathOfTravelShape","44.588684274","-123.261416903",12359,
"R7_PathOfTravelShape","44.588667570","-123.261272074",12360,
"R7_PathOfTravelShape","44.588652935","-123.261126864",12361,
"R7_PathOfTravelShape","44.588649434","-123.261070044",12362,
"R7_PathOfTravelShape","44.588643784","-123.260950228",12363,
"R7_PathOfTravelShape","44.588640201","-123.260830032",12364,
"R7_PathOfTravelShape","44.588638846","-123.260709941",12365,
"R7_PathOfTravelShape","44.588639633","-123.260589955",12366,
"R7_PathOfTravelShape","44.588642647","-123.260470074",12367,
"R7_PathOfTravelShape","44.588645450","-123.260404435",12368,
"R7_PathOfTravelShape","44.588647717","-123.260350291",12369,
"R7_PathOfTravelShape","44.588659607","-123.260000388",12370,
"R7_PathOfTravelShape","44.588675015","-123.259590638",12371,
"R7_PathOfTravelShape","44.588688033","-123.259222543",12372,
"R7_PathOfTravelShape","44.588701203","-123.258827091",12373,
"R7_PathOfTravelShape","44.588714594","-123.258422525",12374,
"R7_PathOfTravelShape","44.588727683","-123.258044353",12375,
"R7_PathOfTravelShape","44.588741371","-123.257655645",12376,
"R7_PathOfTravelShape","44.588753997","-123.257282250",12377,
"R7_PathOfTravelShape","44.588765173","-123.256947194",12378,
"R7_PathOfTravelShape","44.588777929","-123.256561322",12379,
"R7_PathOfTravelShape","44.588778947","-123.256530164",12380,
"R7_PathOfTravelShape","44.588790833","-123.256176419",12381,
"R7_PathOfTravelShape","44.588804453","-123.255765622",12382,
"R7_PathOfTravelShape","44.588817792","-123.255422507",12383,
"R7_PathOfTravelShape","44.588824343","-123.255093951",12384,
"R7_PathOfTravelShape","44.588827574","-123.254891023",12385,
"R7_PathOfTravelShape","44.588827882","-123.254871353",12386,
"R7_PathOfTravelShape","44.588829474","-123.254679389",12387,
"R7_PathOfTravelShape","44.588827648","-123.254293301",12388,
"R7_PathOfTravelShape","44.588825439","-123.253841902",12389,
"R7_PathOfTravelShape","44.588826140","-123.253485702",12390,
"R7_PathOfTravelShape","44.588827744","-123.253254369",12391,
"R7_PathOfTravelShape","44.588828570","-123.253227522",12392,
"R7_PathOfTravelShape","44.588832701","-123.253086090",12393,
"R7_PathOfTravelShape","44.588834854","-123.252853344",12394,
"R7_PathOfTravelShape","44.588837978","-123.252446848",12395,
"R7_PathOfTravelShape","44.588844652","-123.252063566",12396,
"R7_PathOfTravelShape","44.588849828","-123.251727743",12397,
"R7_PathOfTravelShape","44.588861650","-123.251072971",12398,
"R7_PathOfTravelShape","44.588865409","-123.250805733",12399,
"R7_PathOfTravelShape","44.588869395","-123.250517966",12400,
"R7_PathOfTravelShape","44.588869395","-123.250517941",12401,
"R7_PathOfTravelShape","44.588877726","-123.250109207",12402,
"R7_PathOfTravelShape","44.588882124","-123.249805033",12403,
"R7_PathOfTravelShape","44.588883092","-123.249722982",12404,
"R7_PathOfTravelShape","44.588885448","-123.249523851",12405,
"R7_PathOfTravelShape","44.588889788","-123.249324335",12406,
"R7_PathOfTravelShape","44.588892843","-123.249106995",12407,
"R7_PathOfTravelShape","44.588896731","-123.248897854",12408,
"R7_PathOfTravelShape","44.588897082","-123.248834019",12409,
"R7_PathOfTravelShape","44.588897712","-123.248737548",12410,
"R7_PathOfTravelShape","44.588903230","-123.248552972",12411,
"R7_PathOfTravelShape","44.588905590","-123.248378326",12412,
"R7_PathOfTravelShape","44.588907850","-123.248183033",12413,
"R7_PathOfTravelShape","44.588912768","-123.247998426",12414,
"R7_PathOfTravelShape","44.588915515","-123.247790194",12415,
"R7_PathOfTravelShape","44.588918481","-123.247611736",12416,
"R7_PathOfTravelShape","44.588922837","-123.247429026",12417,
"R7_PathOfTravelShape","44.588925268","-123.247254863",12418,
"R7_PathOfTravelShape","44.588927054","-123.247061467",12419,
"R7_PathOfTravelShape","44.588932299","-123.246866796",12420,
"R7_PathOfTravelShape","44.588935502","-123.246703234",12421,
"R7_PathOfTravelShape","44.588940483","-123.246522953",12422,
"R7_PathOfTravelShape","44.588945601","-123.246354680",12423,
"R7_PathOfTravelShape","44.588949495","-123.246236760",12424,
"R7_PathOfTravelShape","44.588952568","-123.246117361",12425,
"R7_PathOfTravelShape","44.588958237","-123.245929912",12426,
"R7_PathOfTravelShape","44.588961473","-123.245764909",12427,
"R7_PathOfTravelShape","44.588964932","-123.245601360",12428,
"R7_PathOfTravelShape","44.588965114","-123.245579765",12429,
"R7_PathOfTravelShape","44.588966286","-123.245418505",12430,
"R7_PathOfTravelShape","44.588969612","-123.245217981",12431,
"R7_PathOfTravelShape","44.588970366","-123.245035097",12432,
"R7_PathOfTravelShape","44.588970894","-123.244857965",12433,
"R7_PathOfTravelShape","44.588972025","-123.244663098",12434,
"R7_PathOfTravelShape","44.588974769","-123.244507675",12435,
"R7_PathOfTravelShape","44.588984728","-123.244337713",12436,
"R7_PathOfTravelShape","44.588539564","-123.244340386",12437,
"R7_PathOfTravelShape","44.588416834","-123.244341123",12438,
"R7_PathOfTravelShape","44.588320586","-123.244332046",12439,
"R7_PathOfTravelShape","44.588175285","-123.244356636",12440,
"R7_PathOfTravelShape","44.588068528","-123.244383058",12441,
"R7_PathOfTravelShape","44.587954911","-123.244427154",12442,
"R7_PathOfTravelShape","44.587847499","-123.244480544",12443,
"R7_PathOfTravelShape","44.587746292","-123.244543229",12444,
"R7_PathOfTravelShape","44.587592058","-123.244670888",12445,
"R7_PathOfTravelShape","44.587477349","-123.244759928",12446,
"R7_PathOfTravelShape","44.587343040","-123.244861536",12447,
"R7_PathOfTravelShape","44.587208949","-123.244954154",12448,
"R7_PathOfTravelShape","44.587074860","-123.245046771",12449,
"R7_PathOfTravelShape","44.586891608","-123.245177547",12450,
"R7_PathOfTravelShape","44.586698283","-123.245325843",12451,
"R7_PathOfTravelShape","44.586511274","-123.245478937",12452,
"R7_PathOfTravelShape","44.586310871","-123.245653892",12453,
"R7_PathOfTravelShape","44.586129956","-123.245820774",12454,
"R7_PathOfTravelShape","44.586014700","-123.245932283",12455,
"R7_PathOfTravelShape","44.585906414","-123.246021624",12456,
"R7_PathOfTravelShape","44.585759147","-123.246127108",12457,
"R7_PathOfTravelShape","44.585667685","-123.246185751",12458,
"R7_PathOfTravelShape","44.585596258","-123.246213851",12459,
"R7_PathOfTravelShape","44.585556797","-123.246117480",12460,
"R7_PathOfTravelShape","44.585506563","-123.245935104",12461,
"R7_PathOfTravelShape","44.585486373","-123.245839651",12462,
"R7_PathOfTravelShape","44.585479249","-123.245735819",12463,
"R7_PathOfTravelShape","44.585479532","-123.245591844",12464,
"R7_PathOfTravelShape","44.585474482","-123.245402618",12465,
"R7_PathOfTravelShape","44.585477056","-123.245164260",12466,
"R7_PathOfTravelShape","44.585479085","-123.244948373",12467,
"R7_PathOfTravelShape","44.585478073","-123.244592853",12468,
"R7_PathOfTravelShape","44.585472539","-123.244291114",12469,
"R7_PathOfTravelShape","44.585302743","-123.244265040",12470,
"R7_PathOfTravelShape","44.585177370","-123.244263580",12471,
"R7_PathOfTravelShape","44.585090866","-123.244250466",12472,
"R7_PathOfTravelShape","44.585066809","-123.244181828",12473,
"R7_PathOfTravelShape","44.585044496","-123.244041280",12474,
"R7_PathOfTravelShape","44.585045868","-123.243852361",12475,
"R7_PathOfTravelShape","44.585047457","-123.243654454",12476,
"R7_PathOfTravelShape","44.585028684","-123.243500575",12477,
"R7_PathOfTravelShape","44.585034842","-123.243379378",12478,
"R7_PathOfTravelShape","44.585069252","-123.243286522",12479,
"R7_PathOfTravelShape","44.585115964","-123.243216748",12480,
"R7_PathOfTravelShape","44.585161913","-123.243178435",12481,
"R7_PathOfTravelShape","44.585236115","-123.243168463",12482,
"R7_PathOfTravelShape","44.585297250","-123.243166870",12483,
"R7_PathOfTravelShape","44.585364809","-123.243165581",12484,
"R7_PathOfTravelShape","44.585467591","-123.243170466",12485,
"R7_PathOfTravelShape","44.585477929","-123.243274449",12486,
"R7_PathOfTravelShape","44.585472801","-123.243485689",12487,
"R7_PathOfTravelShape","44.585475890","-123.243755814",12488,
"R7_PathOfTravelShape","44.585476312","-123.244003316",12489,
